iter	Passed	Remaining
1038	238880	44603
1039	239127	44376
1040	239362	44147
1041	239616	43921
1042	239890	43700
1043	240140	43473
1044	240393	43247
1045	240603	43014
1046	240856	42788
1047	241101	42560
1048	241319	42328
1049	241550	42098
1050	241794	41871
1051	242024	41641
1052	242238	41408
1053	242503	41184
1054	242763	40959
1055	243010	40731
1056	243205	40495
1057	243454	40268
1058	243704	40042
1059	243962	39816
1060	244185	39585
1061	244455	39361
1062	244717	39136
1063	245013	38916
1064	245271	38690
1065	245516	38462
1066	245772	38236
1067	246008	38006
1068	246222	37774
1069	246460	37544
1070	246689	37314
1071	246886	37079
1072	247134	36851
1073	247361	36620
1074	247595	36390
1075	247822	36159
1076	248071	35932
1077	248306	35702
1078	248535	35472
1079	248786	35244
1080	249002	35012
1081	249192	34776
1082	249450	34549
1083	249688	34320
1084	249922	34090
1085	250202	33867
1086	250465	33641
1087	250745	33417
1088	251014	33191
1089	251259	32963
1090	251482	32731
1091	251734	32504
1092	251966	32273
1093	252226	32047
1094	252484	31819
1095	252740	31592
1096	253000	31365
1097	253264	31139
1098	253521	30911
1099	253777	30683
1100	254015	30454
1101	254265	30225
1102	254514	29997
1103	254772	29769
1104	255015	29540
1105	255244	29309
1106	255509	29082
1107	255762	28854
1108	256040	28628
1109	256292	28399
1110	256511	28167
1111	256730	27935
1112	256991	27708
1113	257229	27477
1114	257480	27249
1115	257725	27019
1116	257971	26790
1117	258218	26560
1118	258434	26328
1119	258691	26100
1120	258940	25870
1121	259182	25641
1122	259411	25409
1123	259654	25179
1124	259888	24949
1125	260147	24720
1126	260412	24493
1127	260658	24263
1128	260950	24037
1129	261182	23806
1130	261410	23575
1131	261607	23341
1132	261867	23112
1133	262083	22880
1134	262345	22651
1135	262585	22421
1136	262845	22192
1137	263105	21964
1138	263361	21734
1139	263602	21504
1140	263866	21275
1141	264121	21046
1142	264350	20815
1143	264604	20585
1144	264850	20355
1145	265110	20126
1146	265370	19896
1147	265619	19666
1148	265840	19434
1149	266117	19206
1150	266361	18976
1151	266621	18746
1152	266882	18517
1153	267115	18286
1154	267400	18058
1155	267648	17827
1156	267927	17599
1157	268188	17369
1158	268457	17140
1159	268715	16910
1160	268972	16680
1161	269208	16449
1162	269461	16218
1163	269708	15987
1164	269966	15757
1165	270342	15534
1166	270702	15309
1167	271101	15087
1168	271463	14861
1169	271861	14638
1170	272249	14414
1171	272564	14186
1172	272811	13954
1173	273058	13722
1174	273290	13490
1175	273557	13259
1176	273782	13026
1177	274033	12794
1178	274306	12563
1179	274558	12331
1180	274792	12099
1181	275005	11865
1182	275235	11632
1183	275478	11400
1184	275743	11169
1185	275960	10936
1186	276203	10703
1187	276417	10470
1188	276664	10238
1189	276926	10006
1190	277145	9773
1191	277339	9539
1192	277548	9305
1193	277770	9072
1194	278019	8840
1195	278233	8607
1196	278470	8375
1197	278727	8143
1198	278990	7911
1199	279239	7679
1200	279489	7446
1201	279753	7214
1202	279985	6982
1203	280182	6748
1204	280397	6515
1205	280649	6283
1206	280909	6051
1207	281146	5818
1208	281395	5586
1209	281633	5353
1210	281933	5121
1211	282212	4889
1212	282489	4657
1213	282731	4424
1214	282992	4192
1215	283208	3959
1216	283469	3726
1217	283697	3493
1218	283947	3261
1219	284228	3028
1220	284498	2796
1221	284755	2563
1222	285017	2330
1223	285303	2097
1224	285563	1864
1225	285818	1631
1226	286049	1398
1227	286304	1165
1228	286570	932
1229	286826	699
1230	287099	466
1231	287277	233
1232	287531	0
